original	gatherings.original	width.original	height.original	obl.original	gatherings	width	height	obl	area	Count
35 x 21 cm.	NA	21.0	35.0	FALSE	2fo	21.0	35.0	 0	 735.00	   107
22 cm.	NA	NA	22.0	FALSE	8vo	15.0	22.0	 0	 330.00	   105
long 12⁰	12long	NA	NA	FALSE	12long	13.0	20.0	 0	 260.00	    96
16⁰ in 8's.	16mo	NA	NA	FALSE	16mo	12.0	15.0	 0	 180.00	    96
4⁰ in 8's.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	    94
obl.1⁰.	1to	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	    89
1⁰	1to	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    88
obl. 8⁰.	8vo	NA	NA	 TRUE	8vo	19.0	13.0	 1	 247.00	    86
4.̊	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	    85
obl. 2⁰.	2fo	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	    80
1/4⁰	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	    76
14 cm.	NA	NA	14.0	FALSE	16mo	11.0	14.0	 0	 154.00	    74
11 cm.	NA	NA	11.0	FALSE	NA	 8.0	11.0	NA	  88.00	    74
15 cm. 8⁰	8vo	NA	15.0	FALSE	8vo	11.0	15.0	 0	 165.00	    73
10 cm.	NA	NA	10.0	FALSE	16mo	 7.0	10.0	 0	  70.00	    72
34 x 22 cm.	NA	22.0	34.0	FALSE	2fo	22.0	34.0	 0	 748.00	    68
35 x 22 cm.	NA	22.0	35.0	FALSE	2fo	22.0	35.0	 0	 770.00	    67
fol.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    67
8.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	    67
1/fol.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    66
23 cm.	NA	NA	23.0	FALSE	4to	18.0	23.0	 0	 414.00	    66
39 cm (2⁰)	2fo	NA	39.0	FALSE	2fo	26.0	39.0	 0	1014.00	    65
4.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	    65
obl. 1/8⁰.	8vo	NA	NA	 TRUE	8vo	19.0	13.0	 1	 247.00	    61
33 x 21 cm.	NA	21.0	33.0	FALSE	2fo	21.0	33.0	 0	 693.00	    59
long 24⁰.	24long	NA	NA	FALSE	24long	 9.5	14.0	 0	 133.00	    59
caption title; folio [fewer than 50 pages]	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    56
44 cm.	NA	NA	44.0	FALSE	NA	29.0	44.0	NA	1276.00	    56
obl.1/4⁰.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	    56
8⁰ (22 cm.).	8vo	NA	22.0	FALSE	8vo	15.0	22.0	 0	 330.00	    54
32 x 20 cm.	NA	20.0	32.0	FALSE	2fo	20.0	32.0	 0	 640.00	    53
34 cm.	NA	NA	34.0	FALSE	2fo	22.0	34.0	 0	 748.00	    53
20 cm (8⁰)	8vo	NA	20.0	FALSE	8vo	13.0	20.0	 0	 260.00	    50
obl.16⁰.	16mo	NA	NA	 TRUE	16mo	15.0	12.0	 1	 180.00	    50
22 cm (8⁰)	8vo	NA	22.0	FALSE	8vo	15.0	22.0	 0	 330.00	    47
1 /2⁰.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    47
33 x 20 cm.	NA	20.0	33.0	FALSE	2fo	20.0	33.0	 0	 660.00	    44
2⁰(2).	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    44
45 cm.	NA	NA	45.0	FALSE	2fo	29.0	45.0	 0	1305.00	    44
21 cm. (4⁰)	4to	NA	21.0	FALSE	4to	17.0	21.0	 0	 357.00	    44
caption title; quarto [fewer than 50 pages]	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	    43
33 cm.	NA	NA	33.0	FALSE	2fo	22.0	33.0	 0	 726.00	    42
1/2°.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    41
31 x 20 cm.	NA	20.0	31.0	FALSE	NA	20.0	31.0	NA	 620.00	    40
34 x 20 cm.	NA	20.0	34.0	FALSE	2fo	20.0	34.0	 0	 680.00	    37
43 cm.	NA	NA	43.0	FALSE	2fo	28.0	43.0	 0	1204.00	    36
20 cm (4⁰)	4to	NA	20.0	FALSE	4to	17.0	20.0	 0	 340.00	    35
13 cm.	NA	NA	13.0	FALSE	16mo	10.0	13.0	 0	 130.00	    34
30 cm.	NA	NA	30.0	FALSE	NA	20.0	30.0	NA	 600.00	    34
19 cm (4⁰)	4to	NA	19.0	FALSE	4to	16.0	19.0	 0	 304.00	    34
31 x 19 cm.	NA	19.0	31.0	FALSE	NA	19.0	31.0	NA	 589.00	    33
42 x 34 cm.	NA	34.0	42.0	FALSE	1to	34.0	42.0	 0	1428.00	    33
31 cm.	NA	NA	31.0	FALSE	NA	21.0	31.0	NA	 651.00	    33
32 cm.	NA	NA	32.0	FALSE	2fo	21.0	32.0	 0	 672.00	    33
46 cm.	NA	NA	46.0	FALSE	NA	30.0	46.0	NA	1380.00	    33
21 cm. (8⁰)	8vo	NA	21.0	FALSE	8vo	14.0	21.0	 0	 294.00	    33
24 cm.	NA	NA	24.0	FALSE	4to	19.0	24.0	 0	 456.00	    32
36 x 22 cm.	NA	22.0	36.0	FALSE	2fo	22.0	36.0	 0	 792.00	    32
duodecimo [fewer than 50 pages]	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	    31
long 8⁰.	8long	NA	NA	FALSE	8long	13.0	22.0	 0	 286.00	    31
39 x 32 cm.	NA	32.0	39.0	FALSE	2fo	32.0	39.0	 0	1248.00	    30
1.̊	1to	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    30
2.̊	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    30
1 ⁰.	1to	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    29
39 cm.	NA	NA	39.0	FALSE	2fo	26.0	39.0	 0	1014.00	    29
35 cm.	NA	NA	35.0	FALSE	2fo	23.0	35.0	 0	 805.00	    29
32 x 19 cm.	NA	19.0	32.0	FALSE	2fo	19.0	32.0	 0	 608.00	    28
48 cm (2⁰)	2fo	NA	48.0	FALSE	2fo	31.0	48.0	 0	1488.00	    28
42 cm.	NA	NA	42.0	FALSE	2fo	27.0	42.0	 0	1134.00	    27
18 cm (4⁰)	4to	NA	18.0	FALSE	4to	16.0	18.0	 0	 288.00	    27
obl. 1/12⁰.	12mo	NA	NA	 TRUE	12mo	19.0	12.5	 1	 237.50	    27
18⁰	18mo	NA	NA	FALSE	18mo	10.0	16.0	 0	 160.00	    26
16⁰	16mo	NA	NA	FALSE	16mo	12.0	15.0	 0	 180.00	    26
32 cm (2⁰)	2fo	NA	32.0	FALSE	2fo	21.0	32.0	 0	 672.00	    26
19 cm. (4⁰)	4to	NA	19.0	FALSE	4to	16.0	19.0	 0	 304.00	    26
39 x 25 cm.	NA	25.0	39.0	FALSE	2fo	25.0	39.0	 0	 975.00	    25
24⁰ in 12's.	24mo	NA	NA	FALSE	24mo	 8.5	12.5	 0	 106.25	    25
15 cm (8⁰)	8vo	NA	15.0	FALSE	8vo	11.0	15.0	 0	 165.00	    25
40 cm.	NA	NA	40.0	FALSE	2fo	26.0	40.0	 0	1040.00	    25
41 cm.	NA	NA	41.0	FALSE	NA	27.0	41.0	NA	1107.00	    25
8⁰ (21 cm.).	8vo	NA	21.0	FALSE	8vo	14.0	21.0	 0	 294.00	    25
35 cm (2⁰)	2fo	NA	35.0	FALSE	2fo	23.0	35.0	 0	 805.00	    25
36 x 21 cm.	NA	21.0	36.0	FALSE	2fo	21.0	36.0	 0	 756.00	    24
32 x 21 cm.	NA	21.0	32.0	FALSE	2fo	21.0	32.0	 0	 672.00	    24
29 x 20 cm.	NA	20.0	29.0	FALSE	NA	20.0	29.0	NA	 580.00	    24
45 cm (2⁰)	2fo	NA	45.0	FALSE	2fo	29.0	45.0	 0	1305.00	    24
16 cm (8⁰)	8vo	NA	16.0	FALSE	8vo	11.0	16.0	 0	 176.00	    24
16 cm. 8⁰	8vo	NA	16.0	FALSE	8vo	11.0	16.0	 0	 176.00	    23
38 x 31 cm.	NA	31.0	38.0	FALSE	NA	31.0	38.0	NA	1178.00	    23
40 x 26 cm.	NA	26.0	40.0	FALSE	2fo	26.0	40.0	 0	1040.00	    23
21 x 17 cm.	NA	17.0	21.0	FALSE	4to	17.0	21.0	 0	 357.00	    23
30 x 19 cm.	NA	19.0	30.0	FALSE	NA	19.0	30.0	NA	 570.00	    23
26 cm.	NA	NA	26.0	FALSE	4to	20.0	26.0	 0	 520.00	    23
36 cm (2⁰)	2fo	NA	36.0	FALSE	2fo	24.0	36.0	 0	 864.00	    23
12.	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	    23
obl. 12⁰.	12mo	NA	NA	 TRUE	12mo	19.0	12.5	 1	 237.50	    23
36 x 23 cm.	NA	23.0	36.0	FALSE	2fo	23.0	36.0	 0	 828.00	    22
41 x 33 cm.	NA	33.0	41.0	FALSE	NA	33.0	41.0	NA	1353.00	    22
12 cm.	NA	NA	12.0	FALSE	NA	 9.0	12.0	NA	 108.00	    22
31 cm (2⁰)	2fo	NA	31.0	FALSE	2fo	20.0	31.0	 0	 620.00	    22
39 x 31 cm.	NA	31.0	39.0	FALSE	2fo	31.0	39.0	 0	1209.00	    21
25 cm.	NA	NA	25.0	FALSE	4to	19.0	25.0	 0	 475.00	    21
49 cm.	NA	NA	49.0	FALSE	NA	31.0	49.0	NA	1519.00	    21
44 cm (2⁰)	2fo	NA	44.0	FALSE	2fo	29.0	44.0	 0	1276.00	    21
44 x 35 cm.	NA	35.0	44.0	FALSE	NA	35.0	44.0	NA	1540.00	    20
40 x 32 cm.	NA	32.0	40.0	FALSE	1to	32.0	40.0	 0	1280.00	    20
24mo	24mo	NA	NA	FALSE	24mo	 8.5	12.5	 0	 106.25	    20
50 cm.	NA	NA	50.0	FALSE	NA	32.0	50.0	NA	1600.00	    20
1/2.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    20
1/24⁰.	24mo	NA	NA	FALSE	24mo	 8.5	12.5	 0	 106.25	    20
43 x 27 cm.	NA	27.0	43.0	FALSE	2fo	27.0	43.0	 0	1161.00	    19
40 x 25 cm.	NA	25.0	40.0	FALSE	2fo	25.0	40.0	 0	1000.00	    19
43 x 34 cm.	NA	34.0	43.0	FALSE	1to	34.0	43.0	 0	1462.00	    19
2⁰(3).	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    19
8⁰ in 4's.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	    19
43 cm (2⁰)	2fo	NA	43.0	FALSE	2fo	28.0	43.0	 0	1204.00	    19
long 2⁰.	2long	NA	NA	FALSE	2long	30.0	53.0	 0	1590.00	    19
20 x 16 cm.	NA	16.0	20.0	FALSE	4to	16.0	20.0	 0	 320.00	    18
43 x 26 cm.	NA	26.0	43.0	FALSE	2fo	26.0	43.0	 0	1118.00	    18
obl. 12	NA	NA	NA	 TRUE	NA	NA	NA	NA	NA	    18
14 cm (8⁰)	8vo	NA	14.0	FALSE	8vo	10.0	14.0	 0	 140.00	    18
24⁰	24mo	NA	NA	FALSE	24mo	 8.5	12.5	 0	 106.25	    18
37 cm (2⁰)	2fo	NA	37.0	FALSE	2fo	25.0	37.0	 0	 925.00	    18
20 cm. (8⁰)	8vo	NA	20.0	FALSE	8vo	13.0	20.0	 0	 260.00	    18
Obl.4⁰.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	    18
48⁰.	48mo	NA	NA	FALSE	48mo	 6.5	10.0	 0	  65.00	    18
42 x 33 cm.	NA	33.0	42.0	FALSE	1to	33.0	42.0	 0	1386.00	    17
35 x 20 cm.	NA	20.0	35.0	FALSE	2fo	20.0	35.0	 0	 700.00	    17
22 x 18 cm.	NA	18.0	22.0	FALSE	4to	18.0	22.0	 0	 396.00	    17
33 x 22 cm.	NA	22.0	33.0	FALSE	2fo	22.0	33.0	 0	 726.00	    17
30 x 20 cm.	NA	20.0	30.0	FALSE	NA	20.0	30.0	NA	 600.00	    17
8⁰ .	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	    17
30 cm (4⁰)	4to	NA	30.0	FALSE	4to	23.0	30.0	 0	 690.00	    17
28 cm.	NA	NA	28.0	FALSE	NA	20.0	28.0	NA	 560.00	    17
48 cm.	NA	NA	48.0	FALSE	NA	31.0	48.0	NA	1488.00	    17
33 cm (2⁰)	2fo	NA	33.0	FALSE	2fo	22.0	33.0	 0	 726.00	    17
1/2⁰ and 2⁰.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    17
42 cm (2⁰)	2fo	NA	42.0	FALSE	2fo	27.0	42.0	 0	1134.00	    17
22 cm. (4⁰)	4to	NA	22.0	FALSE	4to	18.0	22.0	 0	 396.00	    17
19 cm (8⁰)	8vo	NA	19.0	FALSE	8vo	13.0	19.0	 0	 247.00	    17
38 cm (2⁰)	2fo	NA	38.0	FALSE	2fo	25.0	38.0	 0	 950.00	    17
1/8⁰	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	    17
1/2.̊	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    17
13 x 22 cm.	NA	13.0	22.0	FALSE	8long	13.0	22.0	 0	 286.00	    16
26 x 20 cm.	NA	20.0	26.0	FALSE	4to	20.0	26.0	 0	 520.00	    16
38 x 25 cm.	NA	25.0	38.0	FALSE	2fo	25.0	38.0	 0	 950.00	    16
28 x 21 cm.	NA	21.0	28.0	FALSE	4to	21.0	28.0	 0	 588.00	    16
39 x 26 cm.	NA	26.0	39.0	FALSE	2fo	26.0	39.0	 0	1014.00	    16
28 x 23 cm.	NA	23.0	28.0	FALSE	4to	23.0	28.0	 0	 644.00	    16
40 cm (2⁰)	2fo	NA	40.0	FALSE	2fo	26.0	40.0	 0	1040.00	    16
8⁰ (20 cm.).	8vo	NA	20.0	FALSE	8vo	13.0	20.0	 0	 260.00	    16
50 cm (2⁰)	2fo	NA	50.0	FALSE	2fo	32.0	50.0	 0	1600.00	    16
23 cm (8⁰)	8vo	NA	23.0	FALSE	8vo	15.0	23.0	 0	 345.00	    16
long12⁰.	12long	NA	NA	FALSE	12long	13.0	20.0	 0	 260.00	    16
23 x 19 cm.	NA	19.0	23.0	FALSE	4to	19.0	23.0	 0	 437.00	    15
27 x 21 cm.	NA	21.0	27.0	FALSE	4to	21.0	27.0	 0	 567.00	    15
4⁰ in 6's.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	    15
36 cm.	NA	NA	36.0	FALSE	2fo	24.0	36.0	 0	 864.00	    15
27 cm.	NA	NA	27.0	FALSE	NA	20.0	27.0	NA	 540.00	    15
47 cm.	NA	NA	47.0	FALSE	NA	30.0	47.0	NA	1410.00	    15
29 cm (2⁰)	2fo	NA	29.0	FALSE	2fo	19.0	29.0	 0	 551.00	    15
27 cm (4⁰)	4to	NA	27.0	FALSE	4to	21.0	27.0	 0	 567.00	    15
19 cm. 4⁰	4to	NA	19.0	FALSE	4to	16.0	19.0	 0	 304.00	    14
18 cm. 4⁰	4to	NA	18.0	FALSE	4to	16.0	18.0	 0	 288.00	    14
42 x 26 cm.	NA	26.0	42.0	FALSE	2fo	26.0	42.0	 0	1092.00	    14
13 x 21 cm.	NA	13.0	21.0	FALSE	NA	13.0	21.0	NA	 273.00	    14
40 x 31 cm.	NA	31.0	40.0	FALSE	1to	31.0	40.0	 0	1240.00	    14
20 x 17 cm.	NA	17.0	20.0	FALSE	4to	17.0	20.0	 0	 340.00	    14
23 x 18 cm.	NA	18.0	23.0	FALSE	4to	18.0	23.0	 0	 414.00	    14
32⁰ in 8's.	32mo	NA	NA	FALSE	32mo	 7.0	12.0	 0	  84.00	    14
52 cm.	NA	NA	52.0	FALSE	NA	33.0	52.0	NA	1716.00	    14
51 cm.	NA	NA	51.0	FALSE	NA	32.0	51.0	NA	1632.00	    14
34 cm (1/2⁰)	2fo	NA	34.0	FALSE	2fo	22.0	34.0	 0	 748.00	    14
31 cm (1/2⁰)	2fo	NA	31.0	FALSE	2fo	20.0	31.0	 0	 620.00	    14
18 cm (8⁰)	8vo	NA	18.0	FALSE	8vo	12.0	18.0	 0	 216.00	    14
46 cm (2⁰)	2fo	NA	46.0	FALSE	2fo	30.0	46.0	 0	1380.00	    14
30 cm (2⁰)	2fo	NA	30.0	FALSE	2fo	20.0	30.0	 0	 600.00	    14
32 cm (1/2⁰)	2fo	NA	32.0	FALSE	2fo	21.0	32.0	 0	 672.00	    14
24 x 20 cm.	NA	20.0	24.0	FALSE	4to	20.0	24.0	 0	 480.00	    13
25 x 20 cm.	NA	20.0	25.0	FALSE	4to	20.0	25.0	 0	 500.00	    13
26 x 19 cm.	NA	19.0	26.0	FALSE	4to	19.0	26.0	 0	 494.00	    13
38 x 24 cm.	NA	24.0	38.0	FALSE	2fo	24.0	38.0	 0	 912.00	    13
30 x 23 cm.	NA	23.0	30.0	FALSE	NA	23.0	30.0	NA	 690.00	    13
43 x 35 cm.	NA	35.0	43.0	FALSE	1to	35.0	43.0	 0	1505.00	    13
31 x 21 cm.	NA	21.0	31.0	FALSE	NA	21.0	31.0	NA	 651.00	    13
44 x 27 cm.	NA	27.0	44.0	FALSE	NA	27.0	44.0	NA	1188.00	    13
Broadside.	1to	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    13
32⁰	32mo	NA	NA	FALSE	32mo	 7.0	12.0	 0	  84.00	    13
10 cm (16⁰)	16mo	NA	10.0	FALSE	16mo	 7.0	10.0	 0	  70.00	    13
1/2 sh.fol.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	    13
38 cm.	NA	NA	38.0	FALSE	NA	35.0	38.0	NA	1330.00	    13
28 cm (4⁰)	4to	NA	28.0	FALSE	4to	22.0	28.0	 0	 616.00	    13
49 cm (2⁰)	2fo	NA	49.0	FALSE	2fo	31.0	49.0	 0	1519.00	    13
4⁰ .	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	    13
22 cm. (8⁰)	8vo	NA	22.0	FALSE	8vo	15.0	22.0	 0	 330.00	    13
27 cm. 2⁰	2fo	NA	27.0	FALSE	2fo	17.0	27.0	 0	 459.00	    12
30 x 24 cm.	NA	24.0	30.0	FALSE	NA	24.0	30.0	NA	 720.00	    12
41 x 31 cm.	NA	31.0	41.0	FALSE	NA	31.0	41.0	NA	1271.00	    12
31 x 18 cm.	NA	18.0	31.0	FALSE	NA	18.0	31.0	NA	 558.00	    12
35 x 23 cm.	NA	23.0	35.0	FALSE	2fo	23.0	35.0	 0	 805.00	    12
14 x 23 cm.	NA	14.0	23.0	FALSE	8long	14.0	23.0	 0	 322.00	    12
37 x 23 cm.	NA	23.0	37.0	FALSE	2fo	23.0	37.0	 0	 851.00	    12
42 x 25 cm.	NA	25.0	42.0	FALSE	2fo	25.0	42.0	 0	1050.00	    12
24 x 19 cm.	NA	19.0	24.0	FALSE	4to	19.0	24.0	 0	 456.00	    12
25 x 19 cm.	NA	19.0	25.0	FALSE	4to	19.0	25.0	 0	 475.00	    12
37 x 24 cm.	NA	24.0	37.0	FALSE	2fo	24.0	37.0	 0	 888.00	    12
44 x 28 cm.	NA	28.0	44.0	FALSE	NA	28.0	44.0	NA	1232.00	    12
39 x 24 cm.	NA	24.0	39.0	FALSE	2fo	24.0	39.0	 0	 936.00	    12
34 x 23 cm.	NA	23.0	34.0	FALSE	2fo	23.0	34.0	 0	 782.00	    12
obl.1/16⁰.	16mo	NA	NA	 TRUE	16mo	15.0	12.0	 1	 180.00	    12
29 cm (4⁰)	4to	NA	29.0	FALSE	4to	23.0	29.0	 0	 667.00	    12
29 cm.	NA	NA	29.0	FALSE	NA	20.0	29.0	NA	 580.00	    12
29 cm. (2⁰)	2fo	NA	29.0	FALSE	2fo	19.0	29.0	 0	 551.00	    12
21 cm (4⁰)	4to	NA	21.0	FALSE	4to	17.0	21.0	 0	 357.00	    12
long24⁰.	24long	NA	NA	FALSE	24long	 9.5	14.0	 0	 133.00	    12
14 cm. 8⁰	8vo	NA	14.0	FALSE	8vo	10.0	14.0	 0	 140.00	    11
15 cm. 12⁰	12mo	NA	15.0	FALSE	12mo	11.0	15.0	 0	 165.00	    11
12 x 20 cm.	NA	12.0	20.0	FALSE	NA	12.0	20.0	NA	 240.00	    11
33 x 19 cm.	NA	19.0	33.0	FALSE	2fo	19.0	33.0	 0	 627.00	    11
37 x 25 cm.	NA	25.0	37.0	FALSE	2fo	25.0	37.0	 0	 925.00	    11
20 x 13 cm.	NA	13.0	20.0	FALSE	NA	13.0	20.0	NA	 260.00	    11
27 x 22 cm.	NA	22.0	27.0	FALSE	4to	22.0	27.0	 0	 594.00	    11
29 x 18 cm.	NA	18.0	29.0	FALSE	NA	18.0	29.0	NA	 522.00	    11
38 x 26 cm.	NA	26.0	38.0	FALSE	2fo	26.0	38.0	 0	 988.00	    11
41 x 25 cm.	NA	25.0	41.0	FALSE	NA	25.0	41.0	NA	1025.00	    11
38 x 32 cm.	NA	32.0	38.0	FALSE	NA	32.0	38.0	NA	1216.00	    11
41 x 34 cm.	NA	34.0	41.0	FALSE	NA	34.0	41.0	NA	1394.00	    11
27 x 23 cm.	NA	23.0	27.0	FALSE	4to	23.0	27.0	 0	 621.00	    11
s.sh.obl.fol.	2fo	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	    11
s.sh.4⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	    11
obl. 16⁰.	16mo	NA	NA	 TRUE	16mo	15.0	12.0	 1	 180.00	    11
2.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    11
37 cm.	NA	NA	37.0	FALSE	2fo	25.0	37.0	 0	 925.00	    11
25 cm (4⁰)	4to	NA	25.0	FALSE	4to	19.0	25.0	 0	 475.00	    11
41 cm (2⁰)	2fo	NA	41.0	FALSE	2fo	27.0	41.0	 0	1107.00	    11
19 cm. (8⁰)	8vo	NA	19.0	FALSE	8vo	13.0	19.0	 0	 247.00	    11
24 cm. (4⁰)	4to	NA	24.0	FALSE	4to	19.0	24.0	 0	 456.00	    11
20 cm. 4⁰	4to	NA	20.0	FALSE	4to	17.0	20.0	 0	 340.00	    10
2⁰ .	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	    10
12⁰ .	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	    10
34 x 19 cm.	NA	19.0	34.0	FALSE	2fo	19.0	34.0	 0	 646.00	    10
